ID_TICKET,TYPE,STATUT_FERMETURE,PRIORITE,HORO_DATE_OUVERTURE,RESOLVED_AT,DUREE_RESO_H
940,Cancellation request,Closed,Medium,2020-12-14,2023-06-01 00:15:13,21576.25361111111
945,Cancellation request,Closed,Low,2020-03-31,2023-06-01 14:13:19,27782.221944444445
950,Technical issue,Closed,Medium,2021-02-18,2023-05-31 23:43:26,19991.72388888889
951,Cancellation request,Closed,Medium,2021-08-13,2023-06-01 13:05:28,15781.09111111111
954,Product inquiry,Closed,Medium,2021-03-04,2023-06-01 03:46:33,19659.775833333333
955,Cancellation request,Closed,Low,2020-09-13,2023-06-01 08:31:34,23792.52611111111
956,Cancellation request,Closed,Critical,2020-12-30,2023-06-01 14:53:35,21206.893055555556
957,Product inquiry,Closed,Medium,2021-03-16,2023-06-01 07:52:36,19375.876666666667
960,Product inquiry,Closed,Medium,2020-11-26,2023-06-01 16:11:41,22024.194722222222
964,Cancellation request,Closed,Low,2021-08-14,2023-06-01 13:18:49,15757.31361111111
965,Billing inquiry,Closed,High,2020-06-18,2023-06-01 18:29:49,25890.496944444443
974,Billing inquiry,Closed,Low,2021-04-12,2023-06-01 06:17:03,18726.284166666668
981,Technical issue,Closed,Medium,2020-11-18,2023-06-01 09:51:10,22209.852777777778
987,Technical issue,Closed,Critical,2021-05-18,2023-06-01 05:56:19,17861.938611111113
994,Billing inquiry,Closed,Critical,2021-05-19,2023-06-01 03:10:28,17835.174444444445
998,Billing inquiry,Closed,Medium,2021-02-10,2023-06-01 08:34:31,20192.575277777778
1000,Billing inquiry,Closed,High,2020-05-02,2023-06-01 20:14:34,27020.242777777778
1005,Refund request,Closed,Medium,2020-09-04,2023-06-01 18:36:42,24018.611666666668
1007,Billing inquiry,Closed,Critical,2021-01-05,2023-06-01 07:26:45,21055.445833333335
1009,Refund request,Closed,Medium,2021-11-02,2023-06-01 08:49:49,13832.830277777777
1010,Billing inquiry,Closed,High,2020-02-04,2023-06-01 01:32:50,29113.547222222223
1011,Refund request,Closed,Low,2020-07-03,2023-06-01 07:30:50,25519.51388888889
1013,Refund request,Closed,High,2021-07-14,2023-06-01 02:17:52,16490.297777777778
1016,Product inquiry,Closed,Critical,2021-11-30,2023-06-01 17:59:57,13169.999166666666
1018,Cancellation request,Closed,Medium,2020-06-28,2023-06-01 01:49:00,25633.816666666666
1020,Cancellation request,Closed,Critical,2020-09-28,2023-06-01 19:49:01,23443.816944444443
1022,Product inquiry,Closed,Critical,2021-01-07,2023-06-01 11:01:03,21011.0175
1030,Cancellation request,Closed,Critical,2021-05-13,2023-06-01 17:37:11,17993.61972222222
1031,Technical issue,Closed,Medium,2020-06-26,2023-06-01 16:06:12,25696.103333333333
1033,Refund request,Closed,Medium,2021-04-21,2023-06-01 06:17:15,18510.2875
1035,Technical issue,Closed,Low,2020-09-14,2023-06-01 10:00:18,23770.005
1038,Technical issue,Closed,Low,2020-11-08,2023-06-01 17:04:22,22457.07277777778
1040,Billing inquiry,Closed,High,2020-04-25,2023-06-01 04:50:26,27172.840555555555
1041,Refund request,Closed,Medium,2021-04-30,2023-06-01 09:22:26,18297.373888888887
1043,Product inquiry,Closed,High,2020-07-13,2023-06-01 16:44:30,25288.741666666665
1046,Product inquiry,Closed,High,2021-03-31,2023-06-01 11:51:34,19019.859444444446
1048,Product inquiry,Closed,High,2021-10-14,2023-06-01 02:50:36,14282.843333333334
1049,Refund request,Closed,Critical,2021-03-01,2023-06-01 11:32:38,19739.54388888889
1061,Product inquiry,Closed,High,2021-05-23,2023-06-01 04:27:58,17740.466111111113
1063,Product inquiry,Closed,Medium,2021-10-18,2023-06-01 10:20:01,14194.333611111111
1064,Product inquiry,Closed,Medium,2020-04-21,2023-06-01 12:09:03,27276.150833333333
1068,Refund request,Closed,Low,2021-01-11,2023-06-01 14:53:07,20918.88527777778
1069,Refund request,Closed,Low,2020-06-13,2023-06-01 17:41:09,26009.685833333333
1070,Cancellation request,Closed,Medium,2021-05-26,2023-06-01 14:38:10,17678.63611111111
1072,Cancellation request,Closed,Low,2020-11-05,2023-06-01 08:15:12,22520.253333333334
1073,Refund request,Closed,Medium,2021-12-17,2023-06-01 03:57:13,12747.953611111112
1074,Cancellation request,Closed,Medium,2021-11-05,2023-06-01 18:56:15,13770.9375
1090,Billing inquiry,Closed,Low,2020-06-23,2023-06-01 12:12:37,25764.210277777776
1092,Billing inquiry,Closed,Low,2020-07-31,2023-05-31 22:44:39,24838.744166666667
1095,Refund request,Closed,Low,2021-11-27,2023-06-01 19:27:43,13243.461944444445
1102,Cancellation request,Closed,Critical,2021-12-16,2023-06-01 08:01:52,12776.031111111111
1105,Product inquiry,Closed,Critical,2020-08-06,2023-06-01 07:58:58,24703.98277777778
1110,Cancellation request,Closed,Low,2020-06-22,2023-06-01 20:03:05,25796.05138888889
1111,Product inquiry,Closed,Low,2021-05-10,2023-06-01 07:17:07,18055.285277777777
1114,Product inquiry,Closed,Critical,2020-12-08,2023-06-01 09:57:11,21729.953055555554
1118,Technical issue,Closed,Critical,2020-12-07,2023-06-01 01:43:17,21745.721388888887
1125,Refund request,Closed,High,2021-10-03,2023-06-01 06:55:27,14550.924166666666
1127,Technical issue,Closed,High,2021-03-13,2023-06-01 11:16:29,19451.27472222222
1130,Refund request,Closed,Medium,2021-02-04,2023-06-01 01:58:34,20329.97611111111
1136,Technical issue,Closed,Medium,2020-06-11,2023-06-01 03:17:42,26043.295
1143,Technical issue,Closed,Critical,2020-04-11,2023-06-01 09:58:54,27513.981666666667
1146,Product inquiry,Closed,High,2020-12-09,2023-06-01 20:57:58,21716.966111111113
1151,Billing inquiry,Closed,High,2021-03-01,2023-06-01 10:23:06,19738.385
1154,Refund request,Closed,High,2020-06-18,2023-06-01 21:30:10,25893.50277777778
1158,Billing inquiry,Closed,Low,2021-04-15,2023-06-01 15:11:16,18663.187777777777
1165,Refund request,Closed,Critical,2020-05-20,2023-05-31 23:12:25,26567.206944444446
1166,Technical issue,Closed,Medium,2020-09-22,2023-06-01 08:19:27,23576.324166666665
1167,Cancellation request,Closed,Medium,2021-04-23,2023-06-01 02:51:28,18458.85777777778
1169,Product inquiry,Closed,Medium,2020-04-30,2023-06-01 13:07:31,27061.125277777777
1172,Technical issue,Closed,High,2020-06-24,2023-06-01 18:03:35,25746.05972222222
1175,Cancellation request,Closed,High,2020-04-03,2023-06-01 13:23:40,27709.394444444446
1178,Cancellation request,Closed,Low,2020-06-19,2023-06-01 20:02:45,25868.045833333334
1183,Billing inquiry,Closed,Medium,2021-02-11,2023-06-01 02:05:54,20162.09833333333
1184,Technical issue,Closed,High,2021-03-08,2023-06-01 19:17:55,19579.29861111111
1186,Billing inquiry,Closed,High,2021-02-23,2023-06-01 17:00:57,19889.015833333335
1188,Technical issue,Closed,Medium,2020-12-14,2023-06-01 08:09:59,21584.16638888889
1189,Refund request,Closed,Critical,2020-06-13,2023-06-01 00:14:00,25992.233333333334
1190,Cancellation request,Closed,Medium,2020-06-11,2023-06-01 06:15:02,26046.250555555554
1191,Technical issue,Closed,Low,2020-12-06,2023-06-01 20:12:04,21788.20111111111
1194,Cancellation request,Closed,Critical,2020-08-20,2023-06-01 09:41:08,24369.685555555556
1199,Refund request,Closed,Low,2021-12-04,2023-06-01 02:44:15,13058.7375
1206,Refund request,Closed,Low,2021-01-16,2023-06-01 18:24:24,20802.406666666666
1208,Billing inquiry,Closed,Medium,2020-08-24,2023-06-01 16:40:27,24280.674166666668
1209,Product inquiry,Closed,Medium,2020-07-02,2023-06-01 13:16:28,25549.274444444443
1213,Billing inquiry,Closed,High,2021-09-14,2023-06-01 14:11:33,15014.1925
1217,Refund request,Closed,Critical,2021-03-12,2023-06-01 22:07:41,19486.128055555557
1218,Cancellation request,Closed,Medium,2020-09-16,2023-06-01 01:14:42,23713.245
1224,Billing inquiry,Closed,Low,2020-09-18,2023-06-01 04:53:51,23668.8975
1229,Cancellation request,Closed,Critical,2021-07-23,2023-06-01 17:04:59,16289.083055555555
1232,Cancellation request,Closed,Critical,2020-01-11,2023-06-01 03:16:02,29691.26722222222
1240,Cancellation request,Closed,Critical,2020-02-25,2023-06-01 21:48:12,28629.803333333333
1243,Billing inquiry,Closed,Low,2020-07-17,2023-06-01 05:41:16,25181.687777777777
1248,Refund request,Closed,High,2021-08-14,2023-06-01 00:17:23,15744.289722222222
1250,Billing inquiry,Closed,High,2021-02-02,2023-06-01 15:05:26,20391.090555555555
1256,Technical issue,Closed,High,2020-10-14,2023-06-01 18:36:36,23058.61
1257,Refund request,Closed,Medium,2021-12-13,2023-06-01 02:03:37,12842.060277777779
1265,Technical issue,Closed,Low,2021-01-16,2023-05-31 23:43:46,20783.729444444445
1266,Billing inquiry,Closed,Critical,2021-08-31,2023-06-01 20:38:47,15356.646388888888
1267,Technical issue,Closed,Low,2021-07-04,2023-06-01 16:53:49,16744.896944444445
1270,Billing inquiry,Closed,High,2020-12-04,2023-06-01 16:40:53,21832.68138888889
1272,Cancellation request,Closed,Critical,2020-07-21,2023-06-01 10:56:55,25090.94861111111
1277,Billing inquiry,Closed,Critical,2020-11-07,2023-06-01 02:01:02,22466.01722222222
1278,Product inquiry,Closed,Critical,2020-11-29,2023-06-01 14:58:04,21950.967777777776
1279,Billing inquiry,Closed,Medium,2021-12-15,2023-06-01 13:09:05,12805.15138888889
1281,Refund request,Closed,Medium,2021-07-04,2023-06-01 14:27:07,16742.451944444445
1283,Product inquiry,Closed,Critical,2021-05-16,2023-06-01 20:56:10,17924.93611111111
1294,Cancellation request,Closed,Critical,2020-06-15,2023-06-01 00:27:27,25944.4575
1296,Cancellation request,Closed,Medium,2021-11-22,2023-06-01 05:41:30,13349.691666666668
1297,Billing inquiry,Closed,Low,2020-02-10,2023-06-01 07:50:32,28975.84222222222
1299,Billing inquiry,Closed,High,2020-03-25,2023-06-01 01:53:33,27913.8925
1301,Refund request,Closed,Low,2020-01-13,2023-06-01 13:44:37,29653.743611111113
1306,Cancellation request,Closed,High,2020-07-09,2023-06-01 08:57:40,25376.96111111111
1307,Refund request,Closed,Critical,2020-01-27,2023-06-01 03:26:41,29307.444722222222
1310,Billing inquiry,Closed,Medium,2021-07-17,2023-06-01 08:12:46,16424.21277777778
1311,Product inquiry,Closed,Critical,2020-03-09,2023-06-01 06:04:48,28302.08
1312,Refund request,Closed,Medium,2021-02-16,2023-06-01 05:06:49,20045.113611111112
1314,Cancellation request,Closed,Critical,2021-10-16,2023-06-01 02:36:50,14234.613888888889
1316,Refund request,Closed,High,2021-04-07,2023-06-01 05:27:53,18845.464722222223
1317,Refund request,Closed,Medium,2020-12-30,2023-05-31 22:49:55,21190.831944444446
1320,Technical issue,Closed,Low,2021-06-30,2023-06-01 06:15:00,16830.25
1329,Technical issue,Closed,Medium,2020-04-16,2023-06-01 16:58:12,27400.97
1330,Product inquiry,Closed,Medium,2020-06-24,2023-06-01 08:23:14,25736.387222222223
1332,Technical issue,Closed,Low,2020-01-01,2023-06-01 06:07:17,29934.12138888889
1333,Product inquiry,Closed,Low,2021-02-05,2023-06-01 18:37:17,20322.62138888889
1334,Billing inquiry,Closed,High,2020-09-03,2023-05-31 22:39:18,24022.655
1336,Billing inquiry,Closed,Low,2020-02-14,2023-06-01 00:32:21,28872.539166666666
1337,Billing inquiry,Closed,Critical,2021-03-12,2023-06-01 00:23:22,19464.389444444445
1340,Refund request,Closed,Critical,2020-08-29,2023-05-31 22:29:26,24142.490555555556
1342,Product inquiry,Closed,Low,2021-09-09,2023-06-01 10:02:30,15130.041666666666
1344,Billing inquiry,Closed,Critical,2020-10-21,2023-06-01 05:32:33,22877.5425
1347,Refund request,Closed,High,2020-04-30,2023-06-01 02:38:38,27050.643888888888
1351,Technical issue,Closed,High,2020-01-11,2023-06-01 07:51:44,29695.862222222222
1352,Refund request,Closed,Critical,2021-02-17,2023-06-01 04:03:45,20020.0625
1354,Technical issue,Closed,Low,2021-01-19,2023-06-01 08:31:48,20720.53
1355,Billing inquiry,Closed,High,2020-02-27,2023-06-01 01:28:48,28561.48
1356,Refund request,Closed,High,2021-07-10,2023-06-01 20:05:49,16604.096944444445
1357,Technical issue,Closed,Low,2020-06-27,2023-06-01 22:12:50,25678.213888888888
1358,Billing inquiry,Closed,High,2021-09-14,2023-06-01 15:25:52,15015.431111111111
1362,Cancellation request,Closed,Medium,2021-07-07,2023-06-01 06:22:56,16662.382222222222
1371,Technical issue,Closed,Critical,2021-06-26,2023-06-01 10:46:09,16930.769166666665
1373,Refund request,Closed,Low,2020-05-04,2023-05-31 22:46:11,26950.769722222223
1374,Billing inquiry,Closed,Medium,2020-02-19,2023-06-01 20:21:12,28772.353333333333
1378,Product inquiry,Closed,High,2020-05-17,2023-06-01 15:46:15,26655.770833333332
1379,Cancellation request,Closed,High,2021-04-05,2023-06-01 11:40:17,18899.671388888888
1383,Product inquiry,Closed,Critical,2020-05-10,2023-06-01 18:56:21,26826.939166666667
1384,Technical issue,Closed,Low,2020-11-03,2023-06-01 01:31:22,22561.522777777776
1391,Technical issue,Closed,High,2020-02-03,2023-06-01 15:25:31,29151.425277777777
1396,Billing inquiry,Closed,Low,2020-07-05,2023-05-31 22:32:37,25462.543611111112
1398,Billing inquiry,Closed,Low,2020-07-06,2023-06-01 01:21:40,25441.36111111111
1400,Refund request,Closed,Medium,2020-11-28,2023-06-01 20:28:43,21980.47861111111
1406,Billing inquiry,Closed,Medium,2020-09-26,2023-05-31 23:59:51,23471.9975
1412,Billing inquiry,Closed,Critical,2020-01-09,2023-06-01 21:49:59,29757.833055555555
1417,Technical issue,Closed,Medium,2021-12-09,2023-06-01 01:07:06,12937.118333333334
1418,Cancellation request,Closed,High,2020-02-14,2023-06-01 03:07:08,28875.11888888889
1427,Technical issue,Closed,Critical,2020-10-25,2023-06-01 07:33:22,22783.556111111113
1428,Technical issue,Closed,High,2020-12-16,2023-06-01 07:54:25,21535.906944444443
1433,Billing inquiry,Closed,Low,2020-04-21,2023-06-01 12:16:31,27276.27527777778
1434,Refund request,Closed,Low,2020-10-19,2023-06-01 07:23:32,22927.39222222222
1435,Billing inquiry,Closed,Medium,2020-04-12,2023-06-01 21:16:34,27501.27611111111
1444,Technical issue,Closed,Critical,2020-09-16,2023-06-01 18:43:45,23730.729166666668
1445,Refund request,Closed,Low,2020-11-08,2023-06-01 16:09:46,22456.16277777778
1451,Cancellation request,Closed,High,2021-08-03,2023-06-01 09:38:54,16017.648333333333
1453,Cancellation request,Closed,Critical,2021-02-13,2023-06-01 14:30:56,20126.515555555554
1457,Billing inquiry,Closed,High,2020-04-10,2023-06-01 20:15:03,27548.25083333333
1458,Refund request,Closed,Low,2020-09-08,2023-06-01 15:27:04,23919.45111111111
1466,Refund request,Closed,Medium,2020-07-20,2023-06-01 17:00:16,25121.004444444443
1468,Product inquiry,Closed,Medium,2021-08-09,2023-06-01 03:15:19,15867.255277777778
1469,Technical issue,Closed,Critical,2020-12-07,2023-06-01 15:58:21,21759.9725
1481,Cancellation request,Closed,Medium,2020-10-02,2023-06-01 08:01:36,23336.02666666667
1482,Cancellation request,Closed,Medium,2021-04-07,2023-06-01 02:13:38,18842.227222222224
1484,Refund request,Closed,Critical,2021-05-25,2023-06-01 03:22:41,17691.378055555557
1487,Cancellation request,Closed,High,2020-03-27,2023-06-01 02:27:44,27866.46222222222
1488,Product inquiry,Closed,Low,2020-06-09,2023-06-01 14:56:45,26102.945833333335
1490,Technical issue,Closed,Low,2021-05-12,2023-06-01 13:29:49,18013.496944444443
1491,Refund request,Closed,High,2020-09-06,2023-06-01 01:27:51,23953.46416666667
1492,Product inquiry,Closed,Critical,2020-01-25,2023-06-01 22:03:53,29374.06472222222
1493,Refund request,Closed,Medium,2020-07-03,2023-06-01 20:57:54,25532.965
1494,Billing inquiry,Closed,Low,2020-02-21,2023-06-01 14:18:56,28718.315555555557
1496,Cancellation request,Closed,Low,2021-12-24,2023-06-01 19:24:59,12595.416388888889
1499,Product inquiry,Closed,High,2020-10-21,2023-06-01 10:36:04,22882.60111111111
1504,Technical issue,Closed,High,2020-01-09,2023-06-01 16:13:12,29752.22
1514,Cancellation request,Closed,Low,2021-07-02,2023-06-01 04:44:26,16780.740555555556
1524,Cancellation request,Closed,Critical,2020-10-22,2023-06-01 19:18:39,22867.310833333333
1527,Product inquiry,Closed,High,2020-08-04,2023-06-01 14:51:44,24758.862222222222
1528,Refund request,Closed,Low,2020-07-29,2023-06-01 00:04:45,24888.079166666666
1529,Refund request,Closed,High,2021-09-07,2023-06-01 18:19:46,15186.329444444444
1530,Technical issue,Closed,Low,2021-03-09,2023-06-01 18:06:47,19554.113055555557
1533,Refund request,Closed,Low,2021-03-21,2023-06-01 09:42:53,19257.714722222223
1536,Product inquiry,Closed,Medium,2021-03-16,2023-06-01 19:43:56,19387.73222222222
1541,Technical issue,Closed,Medium,2020-06-04,2023-06-01 07:52:59,26215.883055555554
1545,Technical issue,Closed,Critical,2020-10-29,2023-06-01 15:07:03,22695.1175
1547,Technical issue,Closed,High,2020-02-16,2023-05-31 23:21:07,28823.351944444443
1549,Product inquiry,Closed,Critical,2020-01-26,2023-06-01 15:29:09,29343.485833333332
1554,Billing inquiry,Closed,High,2020-11-23,2023-06-01 01:21:15,22081.354166666668
1558,Technical issue,Closed,High,2021-10-01,2023-06-01 17:24:21,14609.405833333334
1564,Product inquiry,Closed,High,2020-02-28,2023-06-01 10:48:28,28546.807777777776
1569,Technical issue,Closed,Critical,2021-12-26,2023-06-01 02:42:36,12530.71
1574,Billing inquiry,Closed,High,2020-09-30,2023-06-01 10:39:41,23386.66138888889
1578,Technical issue,Closed,Medium,2021-05-22,2023-06-01 11:45:47,17771.763055555555
1581,Technical issue,Closed,Medium,2021-07-09,2023-06-01 00:23:50,16608.397222222222
1583,Cancellation request,Closed,Low,2020-06-19,2023-05-31 23:16:54,25847.281666666666
1584,Billing inquiry,Closed,Critical,2021-04-06,2023-06-01 11:20:55,18875.348611111112
1589,Technical issue,Closed,Low,2021-08-26,2023-06-01 14:48:01,15470.800277777778
1590,Cancellation request,Closed,Low,2021-07-09,2023-06-01 11:33:01,16619.550277777777
1591,Product inquiry,Closed,Low,2020-05-08,2023-05-31 23:04:03,26855.0675
1594,Refund request,Closed,High,2020-04-29,2023-06-01 12:46:08,27084.768888888888
1596,Product inquiry,Closed,Medium,2021-11-30,2023-06-01 19:21:10,13171.352777777778
1597,Technical issue,Closed,High,2021-04-13,2023-06-01 15:16:11,18711.269722222223
1599,Billing inquiry,Closed,High,2021-03-01,2023-06-01 06:03:14,19734.053888888888
1602,Billing inquiry,Closed,Critical,2020-02-10,2023-06-01 04:29:20,28972.48888888889
1603,Technical issue,Closed,Critical,2021-01-18,2023-06-01 07:38:20,20743.63888888889
1604,Technical issue,Closed,Low,2020-11-05,2023-06-01 08:09:22,22520.15611111111
1612,Cancellation request,Closed,Medium,2021-10-04,2023-06-01 05:31:33,14525.525833333333
1613,Refund request,Closed,Medium,2021-01-28,2023-06-01 15:59:35,20511.993055555555
1614,Cancellation request,Closed,Critical,2021-02-01,2023-06-01 07:34:37,20407.576944444445
1615,Technical issue,Closed,Low,2021-11-26,2023-05-31 23:36:37,13247.610277777778
1618,Refund request,Closed,Critical,2020-10-13,2023-06-01 00:14:42,23064.245
1619,Refund request,Closed,Critical,2021-05-18,2023-06-01 21:34:44,17877.57888888889
1623,Billing inquiry,Closed,Low,2020-06-01,2023-06-01 14:11:50,26294.19722222222
1624,Cancellation request,Closed,High,2020-02-22,2023-06-01 13:07:52,28693.13111111111
1629,Refund request,Closed,Critical,2021-11-14,2023-06-01 02:18:59,13538.316388888888
1630,Cancellation request,Closed,Critical,2021-05-07,2023-06-01 07:57:00,18127.95
1641,Refund request,Closed,Critical,2020-07-23,2023-06-01 14:11:15,25046.1875
